entry_ID,dustbin_id,location,filled_capacity,date,time,day_of_week
23968,6,Pathanwadi,9,2024-05-28,11:00,Tuesday
23969,6,Pathanwadi,9,2024-05-28,12:00,Tuesday
23970,6,Pathanwadi,7,2024-05-28,13:00,Tuesday
23971,6,Pathanwadi,7,2024-05-28,14:00,Tuesday
23972,6,Pathanwadi,7,2024-05-28,15:00,Tuesday
23973,6,Pathanwadi,9,2024-05-28,16:00,Tuesday
23974,6,Pathanwadi,9,2024-05-28,17:00,Tuesday
23975,6,Pathanwadi,8,2024-05-28,18:00,Tuesday
23976,6,Pathanwadi,9,2024-05-28,19:00,Tuesday
23977,1,Thane,5,2024-05-29,8:00,Wednesday
23978,1,Thane,8,2024-05-29,9:00,Wednesday
23979,1,Thane,10,2024-05-29,10:00,Wednesday
23980,1,Thane,10,2024-05-29,11:00,Wednesday
23981,1,Thane,10,2024-05-29,12:00,Wednesday
23982,1,Thane,9,2024-05-29,13:00,Wednesday
23983,1,Thane,7,2024-05-29,14:00,Wednesday
23984,1,Thane,9,2024-05-29,15:00,Wednesday
23985,1,Thane,7,2024-05-29,16:00,Wednesday
23986,1,Thane,7,2024-05-29,17:00,Wednesday
23987,1,Thane,7,2024-05-29,18:00,Wednesday
23988,1,Thane,7,2024-05-29,19:00,Wednesday
23989,2,Malad East,3,2024-05-29,8:00,Wednesday
23990,2,Malad East,5,2024-05-29,9:00,Wednesday
23991,2,Malad East,6,2024-05-29,10:00,Wednesday
23992,2,Malad East,9,2024-05-29,11:00,Wednesday
23993,2,Malad East,8,2024-05-29,12:00,Wednesday
23994,2,Malad East,7,2024-05-29,13:00,Wednesday
23995,2,Malad East,9,2024-05-29,14:00,Wednesday
23996,2,Malad East,7,2024-05-29,15:00,Wednesday
23997,2,Malad East,7,2024-05-29,16:00,Wednesday
23998,2,Malad East,7,2024-05-29,17:00,Wednesday
23999,2,Malad East,8,2024-05-29,18:00,Wednesday
24000,2,Malad East,8,2024-05-29,19:00,Wednesday
24001,3,Kandivali,4,2024-05-29,8:00,Wednesday
24002,3,Kandivali,6,2024-05-29,9:00,Wednesday
24003,3,Kandivali,7,2024-05-29,10:00,Wednesday
24004,3,Kandivali,10,2024-05-29,11:00,Wednesday
24005,3,Kandivali,8,2024-05-29,12:00,Wednesday
24006,3,Kandivali,8,2024-05-29,13:00,Wednesday
24007,3,Kandivali,7,2024-05-29,14:00,Wednesday
24008,3,Kandivali,9,2024-05-29,15:00,Wednesday
24009,3,Kandivali,8,2024-05-29,16:00,Wednesday
24010,3,Kandivali,7,2024-05-29,17:00,Wednesday
24011,3,Kandivali,9,2024-05-29,18:00,Wednesday
24012,3,Kandivali,7,2024-05-29,19:00,Wednesday
24013,4,Goregaon East,4,2024-05-29,8:00,Wednesday
24014,4,Goregaon East,6,2024-05-29,9:00,Wednesday
24015,4,Goregaon East,7,2024-05-29,10:00,Wednesday
24016,4,Goregaon East,8,2024-05-29,11:00,Wednesday
24017,4,Goregaon East,7,2024-05-29,12:00,Wednesday
24018,4,Goregaon East,7,2024-05-29,13:00,Wednesday
24019,4,Goregaon East,8,2024-05-29,14:00,Wednesday
24020,4,Goregaon East,9,2024-05-29,15:00,Wednesday
24021,4,Goregaon East,7,2024-05-29,16:00,Wednesday
24022,4,Goregaon East,8,2024-05-29,17:00,Wednesday
24023,4,Goregaon East,7,2024-05-29,18:00,Wednesday
24024,4,Goregaon East,9,2024-05-29,19:00,Wednesday
24025,5,Andheri West,4,2024-05-29,8:00,Wednesday
24026,5,Andheri West,6,2024-05-29,9:00,Wednesday
24027,5,Andheri West,5,2024-05-29,10:00,Wednesday
24028,5,Andheri West,7,2024-05-29,11:00,Wednesday
24029,5,Andheri West,8,2024-05-29,12:00,Wednesday
24030,5,Andheri West,9,2024-05-29,13:00,Wednesday
24031,5,Andheri West,7,2024-05-29,14:00,Wednesday
24032,5,Andheri West,8,2024-05-29,15:00,Wednesday
24033,5,Andheri West,7,2024-05-29,16:00,Wednesday
24034,5,Andheri West,9,2024-05-29,17:00,Wednesday
24035,5,Andheri West,9,2024-05-29,18:00,Wednesday
24036,5,Andheri West,7,2024-05-29,19:00,Wednesday
24037,6,Pathanwadi,4,2024-05-29,8:00,Wednesday
24038,6,Pathanwadi,7,2024-05-29,9:00,Wednesday
24039,6,Pathanwadi,8,2024-05-29,10:00,Wednesday
24040,6,Pathanwadi,8,2024-05-29,11:00,Wednesday
24041,6,Pathanwadi,9,2024-05-29,12:00,Wednesday
24042,6,Pathanwadi,8,2024-05-29,13:00,Wednesday
24043,6,Pathanwadi,7,2024-05-29,14:00,Wednesday
24044,6,Pathanwadi,9,2024-05-29,15:00,Wednesday
24045,6,Pathanwadi,7,2024-05-29,16:00,Wednesday
24046,6,Pathanwadi,8,2024-05-29,17:00,Wednesday
24047,6,Pathanwadi,8,2024-05-29,18:00,Wednesday
24048,6,Pathanwadi,9,2024-05-29,19:00,Wednesday
24049,1,Thane,4,2024-05-30,8:00,Thursday
24050,1,Thane,6,2024-05-30,9:00,Thursday
24051,1,Thane,9,2024-05-30,10:00,Thursday
24052,1,Thane,10,2024-05-30,11:00,Thursday
24053,1,Thane,10,2024-05-30,12:00,Thursday
24054,1,Thane,10,2024-05-30,13:00,Thursday
24055,1,Thane,10,2024-05-30,14:00,Thursday
24056,1,Thane,10,2024-05-30,15:00,Thursday
24057,1,Thane,10,2024-05-30,16:00,Thursday
24058,1,Thane,10,2024-05-30,17:00,Thursday
24059,1,Thane,10,2024-05-30,18:00,Thursday
24060,1,Thane,10,2024-05-30,19:00,Thursday
24061,2,Malad East,4,2024-05-30,8:00,Thursday
24062,2,Malad East,6,2024-05-30,9:00,Thursday
24063,2,Malad East,8,2024-05-30,10:00,Thursday
24064,2,Malad East,9,2024-05-30,11:00,Thursday
24065,2,Malad East,10,2024-05-30,12:00,Thursday
24066,2,Malad East,10,2024-05-30,13:00,Thursday
24067,2,Malad East,10,2024-05-30,14:00,Thursday
24068,2,Malad East,10,2024-05-30,15:00,Thursday
24069,2,Malad East,10,2024-05-30,16:00,Thursday
24070,2,Malad East,10,2024-05-30,17:00,Thursday
24071,2,Malad East,10,2024-05-30,18:00,Thursday
24072,2,Malad East,10,2024-05-30,19:00,Thursday
24073,3,Kandivali,3,2024-05-30,8:00,Thursday
24074,3,Kandivali,5,2024-05-30,9:00,Thursday
24075,3,Kandivali,8,2024-05-30,10:00,Thursday
24076,3,Kandivali,9,2024-05-30,11:00,Thursday
24077,3,Kandivali,10,2024-05-30,12:00,Thursday
24078,3,Kandivali,10,2024-05-30,13:00,Thursday
24079,3,Kandivali,10,2024-05-30,14:00,Thursday
24080,3,Kandivali,10,2024-05-30,15:00,Thursday
24081,3,Kandivali,10,2024-05-30,16:00,Thursday
24082,3,Kandivali,10,2024-05-30,17:00,Thursday
24083,3,Kandivali,10,2024-05-30,18:00,Thursday
24084,3,Kandivali,10,2024-05-30,19:00,Thursday
24085,4,Goregaon East,3,2024-05-30,8:00,Thursday
24086,4,Goregaon East,5,2024-05-30,9:00,Thursday
24087,4,Goregaon East,8,2024-05-30,10:00,Thursday
24088,4,Goregaon East,7,2024-05-30,11:00,Thursday
24089,4,Goregaon East,7,2024-05-30,12:00,Thursday
24090,4,Goregaon East,8,2024-05-30,13:00,Thursday
24091,4,Goregaon East,7,2024-05-30,14:00,Thursday
24092,4,Goregaon East,9,2024-05-30,15:00,Thursday
24093,4,Goregaon East,8,2024-05-30,16:00,Thursday
24094,4,Goregaon East,8,2024-05-30,17:00,Thursday
24095,4,Goregaon East,9,2024-05-30,18:00,Thursday
24096,4,Goregaon East,7,2024-05-30,19:00,Thursday
24097,5,Andheri West,4,2024-05-30,8:00,Thursday
24098,5,Andheri West,7,2024-05-30,9:00,Thursday
24099,5,Andheri West,10,2024-05-30,10:00,Thursday
24100,5,Andheri West,10,2024-05-30,11:00,Thursday
24101,5,Andheri West,10,2024-05-30,12:00,Thursday
24102,5,Andheri West,9,2024-05-30,13:00,Thursday
24103,5,Andheri West,8,2024-05-30,14:00,Thursday
24104,5,Andheri West,8,2024-05-30,15:00,Thursday
24105,5,Andheri West,9,2024-05-30,16:00,Thursday
24106,5,Andheri West,7,2024-05-30,17:00,Thursday
24107,5,Andheri West,7,2024-05-30,18:00,Thursday
24108,5,Andheri West,9,2024-05-30,19:00,Thursday
24109,6,Pathanwadi,3,2024-05-30,8:00,Thursday
24110,6,Pathanwadi,6,2024-05-30,9:00,Thursday
24111,6,Pathanwadi,7,2024-05-30,10:00,Thursday
24112,6,Pathanwadi,8,2024-05-30,11:00,Thursday
24113,6,Pathanwadi,9,2024-05-30,12:00,Thursday
24114,6,Pathanwadi,7,2024-05-30,13:00,Thursday
24115,6,Pathanwadi,7,2024-05-30,14:00,Thursday
24116,6,Pathanwadi,9,2024-05-30,15:00,Thursday
24117,6,Pathanwadi,9,2024-05-30,16:00,Thursday
24118,6,Pathanwadi,9,2024-05-30,17:00,Thursday
24119,6,Pathanwadi,8,2024-05-30,18:00,Thursday
24120,6,Pathanwadi,9,2024-05-30,19:00,Thursday
24121,1,Thane,5,2024-05-31,8:00,Friday
24122,1,Thane,7,2024-05-31,9:00,Friday
24123,1,Thane,10,2024-05-31,10:00,Friday
24124,1,Thane,7,2024-05-31,11:00,Friday
24125,1,Thane,8,2024-05-31,12:00,Friday
24126,1,Thane,8,2024-05-31,13:00,Friday
24127,1,Thane,8,2024-05-31,14:00,Friday
24128,1,Thane,9,2024-05-31,15:00,Friday
24129,1,Thane,8,2024-05-31,16:00,Friday
24130,1,Thane,9,2024-05-31,17:00,Friday
24131,1,Thane,9,2024-05-31,18:00,Friday
24132,1,Thane,9,2024-05-31,19:00,Friday
24133,2,Malad East,3,2024-05-31,8:00,Friday
24134,2,Malad East,6,2024-05-31,9:00,Friday
24135,2,Malad East,9,2024-05-31,10:00,Friday
24136,2,Malad East,10,2024-05-31,11:00,Friday
24137,2,Malad East,10,2024-05-31,12:00,Friday
24138,2,Malad East,9,2024-05-31,13:00,Friday
24139,2,Malad East,9,2024-05-31,14:00,Friday
24140,2,Malad East,8,2024-05-31,15:00,Friday
24141,2,Malad East,9,2024-05-31,16:00,Friday
24142,2,Malad East,7,2024-05-31,17:00,Friday
24143,2,Malad East,7,2024-05-31,18:00,Friday
24144,2,Malad East,9,2024-05-31,19:00,Friday
24145,3,Kandivali,4,2024-05-31,8:00,Friday
24146,3,Kandivali,6,2024-05-31,9:00,Friday
24147,3,Kandivali,7,2024-05-31,10:00,Friday
24148,3,Kandivali,8,2024-05-31,11:00,Friday
24149,3,Kandivali,10,2024-05-31,12:00,Friday
24150,3,Kandivali,10,2024-05-31,13:00,Friday
24151,3,Kandivali,10,2024-05-31,14:00,Friday
24152,3,Kandivali,10,2024-05-31,15:00,Friday
24153,3,Kandivali,10,2024-05-31,16:00,Friday
24154,3,Kandivali,10,2024-05-31,17:00,Friday
24155,3,Kandivali,10,2024-05-31,18:00,Friday
24156,3,Kandivali,10,2024-05-31,19:00,Friday
24157,4,Goregaon East,3,2024-05-31,8:00,Friday
24158,4,Goregaon East,5,2024-05-31,9:00,Friday
24159,4,Goregaon East,7,2024-05-31,10:00,Friday
24160,4,Goregaon East,8,2024-05-31,11:00,Friday
24161,4,Goregaon East,10,2024-05-31,12:00,Friday
24162,4,Goregaon East,9,2024-05-31,13:00,Friday
24163,4,Goregaon East,9,2024-05-31,14:00,Friday
24164,4,Goregaon East,7,2024-05-31,15:00,Friday
24165,4,Goregaon East,9,2024-05-31,16:00,Friday
24166,4,Goregaon East,7,2024-05-31,17:00,Friday
24167,4,Goregaon East,7,2024-05-31,18:00,Friday
24168,4,Goregaon East,7,2024-05-31,19:00,Friday
24169,5,Andheri West,4,2024-05-31,8:00,Friday
24170,5,Andheri West,7,2024-05-31,9:00,Friday
24171,5,Andheri West,10,2024-05-31,10:00,Friday
24172,5,Andheri West,10,2024-05-31,11:00,Friday
24173,5,Andheri West,8,2024-05-31,12:00,Friday
24174,5,Andheri West,9,2024-05-31,13:00,Friday
24175,5,Andheri West,7,2024-05-31,14:00,Friday
24176,5,Andheri West,9,2024-05-31,15:00,Friday
24177,5,Andheri West,8,2024-05-31,16:00,Friday
24178,5,Andheri West,9,2024-05-31,17:00,Friday
24179,5,Andheri West,8,2024-05-31,18:00,Friday
24180,5,Andheri West,8,2024-05-31,19:00,Friday
24181,6,Pathanwadi,4,2024-05-31,8:00,Friday
24182,6,Pathanwadi,7,2024-05-31,9:00,Friday
24183,6,Pathanwadi,10,2024-05-31,10:00,Friday
24184,6,Pathanwadi,10,2024-05-31,11:00,Friday
24185,6,Pathanwadi,10,2024-05-31,12:00,Friday
24186,6,Pathanwadi,10,2024-05-31,13:00,Friday
24187,6,Pathanwadi,10,2024-05-31,14:00,Friday
24188,6,Pathanwadi,10,2024-05-31,15:00,Friday
24189,6,Pathanwadi,10,2024-05-31,16:00,Friday
24190,6,Pathanwadi,10,2024-05-31,17:00,Friday
24191,6,Pathanwadi,10,2024-05-31,18:00,Friday
24192,6,Pathanwadi,10,2024-05-31,19:00,Friday
24193,1,Thane,5,2024-06-01,8:00,Saturday
24194,1,Thane,8,2024-06-01,9:00,Saturday
24195,1,Thane,10,2024-06-01,10:00,Saturday
24196,1,Thane,10,2024-06-01,11:00,Saturday
24197,1,Thane,10,2024-06-01,12:00,Saturday
24198,1,Thane,10,2024-06-01,13:00,Saturday
24199,1,Thane,10,2024-06-01,14:00,Saturday
24200,1,Thane,10,2024-06-01,15:00,Saturday
24201,1,Thane,10,2024-06-01,16:00,Saturday
24202,1,Thane,10,2024-06-01,17:00,Saturday
24203,1,Thane,10,2024-06-01,18:00,Saturday
24204,1,Thane,10,2024-06-01,19:00,Saturday
24205,2,Malad East,4,2024-06-01,8:00,Saturday
24206,2,Malad East,6,2024-06-01,9:00,Saturday
24207,2,Malad East,8,2024-06-01,10:00,Saturday
24208,2,Malad East,10,2024-06-01,11:00,Saturday
24209,2,Malad East,10,2024-06-01,12:00,Saturday
24210,2,Malad East,10,2024-06-01,13:00,Saturday
24211,2,Malad East,10,2024-06-01,14:00,Saturday
24212,2,Malad East,10,2024-06-01,15:00,Saturday
24213,2,Malad East,10,2024-06-01,16:00,Saturday
24214,2,Malad East,10,2024-06-01,17:00,Saturday
24215,2,Malad East,10,2024-06-01,18:00,Saturday
24216,2,Malad East,10,2024-06-01,19:00,Saturday
24217,3,Kandivali,5,2024-06-01,8:00,Saturday
24218,3,Kandivali,8,2024-06-01,9:00,Saturday
24219,3,Kandivali,10,2024-06-01,10:00,Saturday
24220,3,Kandivali,8,2024-06-01,11:00,Saturday
24221,3,Kandivali,8,2024-06-01,12:00,Saturday
24222,3,Kandivali,8,2024-06-01,13:00,Saturday
24223,3,Kandivali,7,2024-06-01,14:00,Saturday
24224,3,Kandivali,8,2024-06-01,15:00,Saturday
24225,3,Kandivali,7,2024-06-01,16:00,Saturday
24226,3,Kandivali,8,2024-06-01,17:00,Saturday
24227,3,Kandivali,8,2024-06-01,18:00,Saturday
24228,3,Kandivali,8,2024-06-01,19:00,Saturday
24229,4,Goregaon East,4,2024-06-01,8:00,Saturday
24230,4,Goregaon East,5,2024-06-01,9:00,Saturday
24231,4,Goregaon East,6,2024-06-01,10:00,Saturday
24232,4,Goregaon East,6,2024-06-01,11:00,Saturday
24233,4,Goregaon East,9,2024-06-01,12:00,Saturday
24234,4,Goregaon East,9,2024-06-01,13:00,Saturday
24235,4,Goregaon East,7,2024-06-01,14:00,Saturday
24236,4,Goregaon East,8,2024-06-01,15:00,Saturday
24237,4,Goregaon East,7,2024-06-01,16:00,Saturday
24238,4,Goregaon East,8,2024-06-01,17:00,Saturday
24239,4,Goregaon East,9,2024-06-01,18:00,Saturday
24240,4,Goregaon East,8,2024-06-01,19:00,Saturday
24241,5,Andheri West,2,2024-06-01,8:00,Saturday
24242,5,Andheri West,5,2024-06-01,9:00,Saturday
24243,5,Andheri West,8,2024-06-01,10:00,Saturday
24244,5,Andheri West,10,2024-06-01,11:00,Saturday
24245,5,Andheri West,10,2024-06-01,12:00,Saturday
24246,5,Andheri West,10,2024-06-01,13:00,Saturday
24247,5,Andheri West,10,2024-06-01,14:00,Saturday
24248,5,Andheri West,10,2024-06-01,15:00,Saturday
24249,5,Andheri West,10,2024-06-01,16:00,Saturday
24250,5,Andheri West,10,2024-06-01,17:00,Saturday
24251,5,Andheri West,10,2024-06-01,18:00,Saturday
24252,5,Andheri West,10,2024-06-01,19:00,Saturday
24253,6,Pathanwadi,3,2024-06-01,8:00,Saturday
24254,6,Pathanwadi,5,2024-06-01,9:00,Saturday
24255,6,Pathanwadi,6,2024-06-01,10:00,Saturday
24256,6,Pathanwadi,8,2024-06-01,11:00,Saturday
24257,6,Pathanwadi,10,2024-06-01,12:00,Saturday
24258,6,Pathanwadi,9,2024-06-01,13:00,Saturday
24259,6,Pathanwadi,9,2024-06-01,14:00,Saturday
24260,6,Pathanwadi,8,2024-06-01,15:00,Saturday
24261,6,Pathanwadi,7,2024-06-01,16:00,Saturday
24262,6,Pathanwadi,9,2024-06-01,17:00,Saturday
24263,6,Pathanwadi,8,2024-06-01,18:00,Saturday
24264,6,Pathanwadi,9,2024-06-01,19:00,Saturday
24265,1,Thane,2,2024-06-02,8:00,Sunday
24266,1,Thane,3,2024-06-02,9:00,Sunday
24267,1,Thane,4,2024-06-02,10:00,Sunday
24268,1,Thane,5,2024-06-02,11:00,Sunday
24269,1,Thane,9,2024-06-02,12:00,Sunday
24270,1,Thane,8,2024-06-02,13:00,Sunday
24271,1,Thane,8,2024-06-02,14:00,Sunday
24272,1,Thane,9,2024-06-02,15:00,Sunday
24273,1,Thane,9,2024-06-02,16:00,Sunday
24274,1,Thane,8,2024-06-02,17:00,Sunday
24275,1,Thane,9,2024-06-02,18:00,Sunday
24276,1,Thane,7,2024-06-02,19:00,Sunday
24277,2,Malad East,3,2024-06-02,8:00,Sunday
24278,2,Malad East,5,2024-06-02,9:00,Sunday
24279,2,Malad East,7,2024-06-02,10:00,Sunday
24280,2,Malad East,9,2024-06-02,11:00,Sunday
24281,2,Malad East,10,2024-06-02,12:00,Sunday
24282,2,Malad East,10,2024-06-02,13:00,Sunday
24283,2,Malad East,10,2024-06-02,14:00,Sunday
24284,2,Malad East,10,2024-06-02,15:00,Sunday
24285,2,Malad East,10,2024-06-02,16:00,Sunday
24286,2,Malad East,10,2024-06-02,17:00,Sunday
24287,2,Malad East,10,2024-06-02,18:00,Sunday
24288,2,Malad East,10,2024-06-02,19:00,Sunday
24289,3,Kandivali,4,2024-06-02,8:00,Sunday
24290,3,Kandivali,5,2024-06-02,9:00,Sunday
24291,3,Kandivali,6,2024-06-02,10:00,Sunday
24292,3,Kandivali,9,2024-06-02,11:00,Sunday
24293,3,Kandivali,10,2024-06-02,12:00,Sunday
24294,3,Kandivali,10,2024-06-02,13:00,Sunday
24295,3,Kandivali,10,2024-06-02,14:00,Sunday
24296,3,Kandivali,10,2024-06-02,15:00,Sunday
24297,3,Kandivali,10,2024-06-02,16:00,Sunday
24298,3,Kandivali,10,2024-06-02,17:00,Sunday
24299,3,Kandivali,10,2024-06-02,18:00,Sunday
24300,3,Kandivali,10,2024-06-02,19:00,Sunday
24301,4,Goregaon East,3,2024-06-02,8:00,Sunday
24302,4,Goregaon East,5,2024-06-02,9:00,Sunday
24303,4,Goregaon East,7,2024-06-02,10:00,Sunday
24304,4,Goregaon East,7,2024-06-02,11:00,Sunday
24305,4,Goregaon East,7,2024-06-02,12:00,Sunday
24306,4,Goregaon East,8,2024-06-02,13:00,Sunday
24307,4,Goregaon East,8,2024-06-02,14:00,Sunday
24308,4,Goregaon East,8,2024-06-02,15:00,Sunday
24309,4,Goregaon East,7,2024-06-02,16:00,Sunday
24310,4,Goregaon East,7,2024-06-02,17:00,Sunday
24311,4,Goregaon East,8,2024-06-02,18:00,Sunday
24312,4,Goregaon East,7,2024-06-02,19:00,Sunday
24313,5,Andheri West,2,2024-06-02,8:00,Sunday
24314,5,Andheri West,3,2024-06-02,9:00,Sunday
24315,5,Andheri West,6,2024-06-02,10:00,Sunday
24316,5,Andheri West,8,2024-06-02,11:00,Sunday
24317,5,Andheri West,8,2024-06-02,12:00,Sunday
24318,5,Andheri West,8,2024-06-02,13:00,Sunday
24319,5,Andheri West,9,2024-06-02,14:00,Sunday
24320,5,Andheri West,8,2024-06-02,15:00,Sunday
24321,5,Andheri West,9,2024-06-02,16:00,Sunday
24322,5,Andheri West,8,2024-06-02,17:00,Sunday
24323,5,Andheri West,8,2024-06-02,18:00,Sunday
24324,5,Andheri West,8,2024-06-02,19:00,Sunday
24325,6,Pathanwadi,4,2024-06-02,8:00,Sunday
24326,6,Pathanwadi,6,2024-06-02,9:00,Sunday
24327,6,Pathanwadi,7,2024-06-02,10:00,Sunday
24328,6,Pathanwadi,5,2024-06-02,11:00,Sunday
24329,6,Pathanwadi,7,2024-06-02,12:00,Sunday
24330,6,Pathanwadi,8,2024-06-02,13:00,Sunday
24331,6,Pathanwadi,9,2024-06-02,14:00,Sunday
24332,6,Pathanwadi,7,2024-06-02,15:00,Sunday
24333,6,Pathanwadi,9,2024-06-02,16:00,Sunday
24334,6,Pathanwadi,8,2024-06-02,17:00,Sunday
24335,6,Pathanwadi,7,2024-06-02,18:00,Sunday
24336,6,Pathanwadi,9,2024-06-02,19:00,Sunday
24337,1,Thane,4,2024-06-03,8:00,Monday
24338,1,Thane,6,2024-06-03,9:00,Monday
24339,1,Thane,8,2024-06-03,10:00,Monday
24340,1,Thane,9,2024-06-03,11:00,Monday
24341,1,Thane,10,2024-06-03,12:00,Monday
24342,1,Thane,10,2024-06-03,13:00,Monday
24343,1,Thane,10,2024-06-03,14:00,Monday
24344,1,Thane,10,2024-06-03,15:00,Monday
24345,1,Thane,10,2024-06-03,16:00,Monday
24346,1,Thane,10,2024-06-03,17:00,Monday
24347,1,Thane,10,2024-06-03,18:00,Monday
24348,1,Thane,10,2024-06-03,19:00,Monday
24349,2,Malad East,3,2024-06-03,8:00,Monday
24350,2,Malad East,4,2024-06-03,9:00,Monday
24351,2,Malad East,6,2024-06-03,10:00,Monday
24352,2,Malad East,8,2024-06-03,11:00,Monday
24353,2,Malad East,9,2024-06-03,12:00,Monday
24354,2,Malad East,9,2024-06-03,13:00,Monday
24355,2,Malad East,8,2024-06-03,14:00,Monday
24356,2,Malad East,7,2024-06-03,15:00,Monday
24357,2,Malad East,7,2024-06-03,16:00,Monday
24358,2,Malad East,9,2024-06-03,17:00,Monday
24359,2,Malad East,9,2024-06-03,18:00,Monday
24360,2,Malad East,8,2024-06-03,19:00,Monday
24361,3,Kandivali,4,2024-06-03,8:00,Monday
24362,3,Kandivali,5,2024-06-03,9:00,Monday
24363,3,Kandivali,6,2024-06-03,10:00,Monday
24364,3,Kandivali,9,2024-06-03,11:00,Monday
24365,3,Kandivali,7,2024-06-03,12:00,Monday
24366,3,Kandivali,7,2024-06-03,13:00,Monday
24367,3,Kandivali,7,2024-06-03,14:00,Monday
24368,3,Kandivali,7,2024-06-03,15:00,Monday
24369,3,Kandivali,8,2024-06-03,16:00,Monday
24370,3,Kandivali,8,2024-06-03,17:00,Monday
24371,3,Kandivali,8,2024-06-03,18:00,Monday
24372,3,Kandivali,8,2024-06-03,19:00,Monday
24373,4,Goregaon East,3,2024-06-03,8:00,Monday
24374,4,Goregaon East,4,2024-06-03,9:00,Monday
24375,4,Goregaon East,6,2024-06-03,10:00,Monday
24376,4,Goregaon East,8,2024-06-03,11:00,Monday
24377,4,Goregaon East,10,2024-06-03,12:00,Monday
24378,4,Goregaon East,10,2024-06-03,13:00,Monday
24379,4,Goregaon East,10,2024-06-03,14:00,Monday
24380,4,Goregaon East,10,2024-06-03,15:00,Monday
24381,4,Goregaon East,10,2024-06-03,16:00,Monday
24382,4,Goregaon East,10,2024-06-03,17:00,Monday
24383,4,Goregaon East,10,2024-06-03,18:00,Monday
24384,4,Goregaon East,10,2024-06-03,19:00,Monday
24385,5,Andheri West,4,2024-06-03,8:00,Monday
24386,5,Andheri West,6,2024-06-03,9:00,Monday
24387,5,Andheri West,7,2024-06-03,10:00,Monday
24388,5,Andheri West,6,2024-06-03,11:00,Monday
24389,5,Andheri West,8,2024-06-03,12:00,Monday
24390,5,Andheri West,9,2024-06-03,13:00,Monday
24391,5,Andheri West,9,2024-06-03,14:00,Monday
24392,5,Andheri West,7,2024-06-03,15:00,Monday
24393,5,Andheri West,7,2024-06-03,16:00,Monday
24394,5,Andheri West,9,2024-06-03,17:00,Monday
24395,5,Andheri West,9,2024-06-03,18:00,Monday
24396,5,Andheri West,7,2024-06-03,19:00,Monday
24397,6,Pathanwadi,2,2024-06-03,8:00,Monday
24398,6,Pathanwadi,5,2024-06-03,9:00,Monday
24399,6,Pathanwadi,3,2024-06-03,10:00,Monday
24400,6,Pathanwadi,7,2024-06-03,11:00,Monday
24401,6,Pathanwadi,7,2024-06-03,12:00,Monday
24402,6,Pathanwadi,8,2024-06-03,13:00,Monday
24403,6,Pathanwadi,9,2024-06-03,14:00,Monday
24404,6,Pathanwadi,9,2024-06-03,15:00,Monday
24405,6,Pathanwadi,9,2024-06-03,16:00,Monday
24406,6,Pathanwadi,9,2024-06-03,17:00,Monday
24407,6,Pathanwadi,9,2024-06-03,18:00,Monday
24408,6,Pathanwadi,8,2024-06-03,19:00,Monday
24409,1,Thane,4,2024-06-04,8:00,Tuesday
24410,1,Thane,7,2024-06-04,9:00,Tuesday
24411,1,Thane,8,2024-06-04,10:00,Tuesday
24412,1,Thane,9,2024-06-04,11:00,Tuesday
24413,1,Thane,10,2024-06-04,12:00,Tuesday
24414,1,Thane,10,2024-06-04,13:00,Tuesday
24415,1,Thane,10,2024-06-04,14:00,Tuesday
24416,1,Thane,10,2024-06-04,15:00,Tuesday
24417,1,Thane,10,2024-06-04,16:00,Tuesday
24418,1,Thane,10,2024-06-04,17:00,Tuesday
24419,1,Thane,10,2024-06-04,18:00,Tuesday
24420,1,Thane,10,2024-06-04,19:00,Tuesday
24421,2,Malad East,3,2024-06-04,8:00,Tuesday
24422,2,Malad East,5,2024-06-04,9:00,Tuesday
24423,2,Malad East,7,2024-06-04,10:00,Tuesday
24424,2,Malad East,9,2024-06-04,11:00,Tuesday
24425,2,Malad East,7,2024-06-04,12:00,Tuesday
24426,2,Malad East,9,2024-06-04,13:00,Tuesday
24427,2,Malad East,9,2024-06-04,14:00,Tuesday
24428,2,Malad East,7,2024-06-04,15:00,Tuesday
24429,2,Malad East,9,2024-06-04,16:00,Tuesday
24430,2,Malad East,8,2024-06-04,17:00,Tuesday
24431,2,Malad East,7,2024-06-04,18:00,Tuesday
24432,2,Malad East,9,2024-06-04,19:00,Tuesday
24433,3,Kandivali,2,2024-06-04,8:00,Tuesday
24434,3,Kandivali,4,2024-06-04,9:00,Tuesday
24435,3,Kandivali,6,2024-06-04,10:00,Tuesday
24436,3,Kandivali,8,2024-06-04,11:00,Tuesday
24437,3,Kandivali,8,2024-06-04,12:00,Tuesday
24438,3,Kandivali,7,2024-06-04,13:00,Tuesday
24439,3,Kandivali,8,2024-06-04,14:00,Tuesday
24440,3,Kandivali,7,2024-06-04,15:00,Tuesday
24441,3,Kandivali,7,2024-06-04,16:00,Tuesday
24442,3,Kandivali,8,2024-06-04,17:00,Tuesday
24443,3,Kandivali,8,2024-06-04,18:00,Tuesday
24444,3,Kandivali,9,2024-06-04,19:00,Tuesday
24445,4,Goregaon East,2,2024-06-04,8:00,Tuesday
24446,4,Goregaon East,4,2024-06-04,9:00,Tuesday
24447,4,Goregaon East,6,2024-06-04,10:00,Tuesday
24448,4,Goregaon East,9,2024-06-04,11:00,Tuesday
24449,4,Goregaon East,10,2024-06-04,12:00,Tuesday
